Date,Current Index,%Change,Opening,High,Low,Trading Volume (shr),Trading Value (KHR),Market Cap.(Mil.KHR)
2019-03-26,580.26,0.71,576.06,586.8,573.95,16570,70557440,2137373
2019-03-25,576.18,0.42,578.04,584.45,576.18,17928,82992500,2122336
2019-03-22,578.62,0.07,578.24,584.45,578.24,1279,9093530,2131354
2019-03-21,578.24,0.56,581.3,582.5,577.85,1154,8193200,2129923
2019-03-20,581.51,0.44,578.99,581.54,578.32,7434,33903600,2142000
2019-03-19,578.99,0.12,578.43,592.65,578.43,7863,54405490,2132682
2019-03-18,579.67,1.41,571.61,579.67,571.61,1174,12292500,2135201
2019-03-15,571.61,0.61,568.16,576.43,566.27,8429,61895040,2105533
2019-03-14,568.16,0.65,571.88,571.88,566.64,917,5902500,2092797
2019-03-13,571.88,1.61,581.03,586.25,569.74,6117,41496990,2106502
2019-12-03,581.23,0.45,583.85,584.8,569.6,12435,78299180,2140945
2019-11-03,583.85,0.55,587.08,589.88,583.85,1937,17216440,2150618
2019-07-03,587.08,0.42,584.61,587.08,577.65,8884,43895560,2162505
2019-06-03,584.61,0.77,586.77,586.77,580.88,3796,22684800,2153397
2019-05-03,589.13,0.22,585.36,589.56,584.88,6444,35943570,2170052
2019-04-03,587.83,1.75,598.33,600.96,587.83,5277,40191350,2165264
2019-01-03,598.33,2.66,582.8,598.33,582.8,4393,24388840,2203921
2019-02-28,582.8,0.56,586.11,600.08,582.8,1472,13608760,2146750
2019-02-27,586.11,1.57,595.48,597.2,583.65,5357,61019450,2158926
2019-02-26,595.48,2.37,613.54,613.54,586.22,18559,150956770,2193433
2019-02-25,609.92,4.57,586.57,609.92,581.88,7681,48928500,2246640
2019-02-22,583.27,1.97,591.2,593.09,582.79,14756,130546580,2148452
2019-02-21,594.98,0.18,596.06,598.43,592.61,8182,58412620,2191594
2019-02-20,596.06,0.35,593.45,596.06,592.89,3677,30381580,2195594
2019-02-18,594.01,0.46,591.29,596.96,582.04,5965,48317480,2188025
2019-02-15,591.29,0.32,590.26,596.96,590.24,7065,42836180,2178021
2019-02-14,593.18,2.98,613.52,613.99,593.18,19741,134938440,2184976
2019-02-13,611.37,0.42,612.52,612.52,607.46,8394,42769200,2251988
2019-12-02,613.96,3.0,632.97,634.86,613.9,12045,46620400,2261527
2019-11-02,632.97,1.47,647.65,647.65,632.97,15895,123039040,2331535
2019-08-02,623.83,1.55,629.95,629.95,607.94,26853,201688260,2297852
2019-07-02,614.28,6.51,609.71,616.02,579.57,27959,201194570,2262696
2019-06-02,576.74,5.53,538.82,577.52,538.7,6906,36148840,2124426
2019-05-02,546.51,5.49,518.09,549.74,518.09,11233,64505820,2013051
2019-04-02,518.09,6.92,552.3,552.3,516.73,19974,114533940,1908380
2019-01-02,556.63,5.15,564.72,564.72,546.09,18888,125235160,2050353
2019-01-31,586.88,7.52,632.05,636.77,586.88,18442,124344180,2161759
2019-01-30,634.6,5.02,673.0,673.56,625.53,36028,247179180,2337547
2019-01-29,668.15,0.52,681.15,681.66,665.05,45379,228972230,2461101
2019-01-28,671.65,2.31,660.77,680.98,643.92,63480,388731560,2473993
2019-01-25,656.46,2.6,649.25,658.8,648.78,38533,320055280,2418043
2019-01-24,639.81,2.3,625.8,648.29,625.8,34247,268391580,2356726
2019-01-23,625.43,4.77,617.84,625.43,611.88,31477,272052780,2303770
2019-01-22,596.98,2.44,591.49,599.91,590.45,27897,276273480,2198952
2019-01-21,582.77,0.01,579.9,582.77,563.54,21427,99037980,2146637
2019-01-18,582.82,1.49,580.17,584.43,568.13,75011,464425500,2146818
2019-01-17,574.26,0.37,566.44,589.51,566.44,15116,129705760,2115281
2019-01-16,572.16,1.49,540.12,577.22,540.12,15361,104489480,2107535
2019-01-15,563.75,1.06,563.1,571.83,560.01,29293,148148240,2076581
2019-01-14,557.83,1.9,548.64,560.63,547.08,26806,159869640,2054767
2019-11-01,547.44,1.59,538.3,547.44,533.6,34900,190908480,2016492
2019-10-01,538.89,1.09,534.28,538.89,529.07,20565,131413270,1984986
2019-09-01,533.09,2.27,522.39,533.09,515.37,30706,146909780,1963625
2019-08-01,521.25,0.96,532.97,534.32,514.09,15841,137721350,1920015
2019-04-01,526.3,4.56,499.58,526.92,499.58,15972,102866110,1938613
2019-03-01,503.36,2.86,490.76,504.84,487.94,35267,172090740,1854116
2019-02-01,489.35,1.74,497.17,497.28,479.19,12007,56507540,1802528
2018-12-31,480.98,2.08,471.17,489.81,471.17,19602,106689640,1771678
2018-12-28,471.17,0.97,460.34,471.17,458.0,28944,132164540,1735538
2018-12-27,466.65,3.38,454.73,471.53,454.73,19928,99485130,1718891
2018-12-26,451.4,1.77,451.26,452.61,447.96,5145,34337480,1662724
2018-12-25,443.53,0.96,438.62,445.71,436.22,14604,105307830,1633717
2018-12-24,439.32,3.81,456.74,456.74,439.32,2150535,17744662220,1618210
2018-12-21,456.73,0.54,462.16,462.16,456.73,7671,54693940,1682363
2018-12-20,459.21,0.5,456.56,464.09,452.36,11032,48848030,1691483
2018-12-19,456.94,0.22,459.36,481.21,453.24,19719,136656080,1683122
2018-12-18,457.95,1.6,454.03,479.42,454.03,20693,106401350,1686846
2018-12-17,450.76,8.28,440.75,450.76,437.63,15121,77602300,1660359
2018-12-14,416.3,4.34,399.68,421.42,399.68,7009,39708210,1533433
2018-12-13,399.0,0.46,398.09,399.21,398.09,3825,25724100,1469700
2018-12-12,397.19,0.38,397.18,397.51,396.5,4254,23394180,1463053
2018-11-12,395.7,1.01,391.76,398.82,391.76,6065,21245130,1457549
2018-07-12,391.76,0.47,390.84,392.25,385.33,26035,132291480,1443031
2018-06-12,389.92,0.05,389.98,390.87,389.4,18014,69714890,1436271
2018-05-12,389.71,0.14,388.94,389.71,388.83,6873,38482940,1435489
2018-04-12,389.18,0.03,389.41,389.41,383.82,10931,62562030,1433524
2018-03-12,389.05,0.11,390.16,390.16,373.24,1805,7383450,1433068
2018-11-30,389.49,0.06,389.25,389.72,389.25,1204,5064590,1434673
2018-11-29,389.25,3.54,375.98,389.49,375.75,4835,23531880,1433803
2018-11-28,375.94,0.42,373.2,378.6,368.33,5126,28805630,1384774
2018-11-27,374.37,0.59,372.39,374.48,371.56,4423,28108980,1378981
2018-11-26,372.19,1.55,366.51,372.19,366.51,4113,19277730,1370942
2018-11-20,366.51,0.21,366.82,366.93,366.28,3573,16062470,1350037
2018-11-19,367.29,0.26,366.33,367.29,366.1,2316,13021320,1352921
2018-11-16,366.33,0.44,364.73,366.8,364.73,7520,26947050,1349381
2018-11-15,364.73,0.37,364.19,364.77,363.56,5914,23586520,1343481
2018-11-14,363.37,0.03,363.26,366.22,361.2,14244,72306130,1338461
2018-11-13,363.26,0.92,366.63,368.13,363.14,1649,7839230,1338061
2018-12-11,366.63,0.02,367.96,367.96,366.44,1680,6568080,1350483
2018-08-11,366.56,1.13,363.02,367.28,362.3,4302,22115690,1350220
2018-07-11,362.48,0.09,362.8,362.84,361.19,6722,36888400,1335191
2018-06-11,362.8,0.89,360.06,362.8,358.85,4119,21284290,1336366
2018-05-11,359.59,0.22,360.37,360.37,359.59,633,4051200,1324552
2018-02-11,360.37,0.24,358.64,360.61,358.06,4799,20542820,1327427
2018-01-11,359.49,0.77,356.73,361.06,356.73,5588,31990380,1324157
2018-10-31,356.73,1.07,353.65,356.73,353.41,10038,42258060,1314010
2018-10-30,352.95,0.21,352.22,352.95,351.89,892,4932410,1300077
2018-10-26,352.22,0.07,352.22,352.22,352.22,523,2577770,1297384
2018-10-25,352.45,0.26,352.22,354.32,352.22,1828,8505390,1298254
2018-10-24,351.55,0.0,351.55,351.55,351.55,9268,35815560,1294945
2018-10-22,351.55,0.65,353.85,353.85,351.55,1010,6263730,1294945
2018-10-19,353.85,1.2,350.12,353.85,350.12,358,1187700,1303400
2018-10-18,349.65,0.88,352.76,352.76,348.92,2272,8234600,1248877
2018-10-17,352.76,0.0,352.76,352.76,352.76,415,2668900,1259992
2018-10-16,352.76,0.0,352.76,352.76,352.76,434,2699550,1259992
2018-12-10,352.76,0.06,353.41,353.41,352.76,7550,24176500,1259992
2018-11-10,352.96,0.82,355.89,355.89,352.96,2425,9629360,1260710
2018-05-10,355.89,1.3,352.78,355.89,352.78,9660,32224600,1271147
2018-04-10,351.34,0.26,350.44,352.68,350.44,11342,38235950,1254903
2018-03-10,350.44,0.06,350.22,350.44,350.22,1000,4803000,1251703
2018-02-10,350.22,0.72,347.71,350.22,347.71,428,2342700,1250903
2018-01-10,347.71,0.32,348.84,348.84,347.71,4316,18232280,1241945
2018-09-28,348.84,1.12,349.08,351.48,348.84,4983,16931000,1245964
2018-09-27,352.78,0.0,355.42,355.42,352.78,2224,7801600,1260033
2018-09-26,352.78,0.64,355.05,355.29,352.78,965,3787350,1260033
2018-09-25,355.05,0.33,353.89,362.74,353.41,4335,25597360,1268141
2018-09-21,353.89,0.33,354.81,355.05,353.89,2280,8342700,1264028
2018-09-20,355.05,0.93,360.3,360.3,355.05,7719,28233570,1268165
2018-09-19,358.38,0.47,356.7,360.06,356.7,2080,12645600,1280057
2018-09-18,356.7,4.8,340.44,359.48,340.44,3432,13514360,1274049
2018-09-17,340.36,0.54,340.85,340.85,338.65,1833,6484180,1215690
2018-09-14,338.54,4.48,322.46,338.54,322.46,825,2644710,1209182
2018-09-13,324.01,0.01,323.99,327.23,321.25,2787,10280310,1157280
2018-12-09,323.99,1.95,326.83,326.83,323.99,10445,35462610,1157212
2018-11-09,330.43,0.99,327.19,330.43,327.19,2166,9355710,1180235
2018-10-09,327.19,0.0,327.19,327.19,327.19,100,325000,1168652
2018-07-09,327.19,0.36,326.03,328.35,326.03,711,2801800,1168652
2018-06-09,326.03,0.3,327.01,327.01,326.03,538,2549560,1164515
2018-05-09,327.01,0.97,323.88,327.01,322.76,3474,14328370,1167988
2018-04-09,323.88,0.49,322.3,326.28,322.3,2408,11463700,1156825
2018-03-09,322.3,0.19,322.91,322.91,318.55,1109,3473260,1151182
2018-08-31,322.91,0.55,324.68,324.68,322.91,1977,9677500,1153349
2018-08-30,324.68,1.33,323.5,324.68,322.28,9564,29851650,1159695
2018-08-29,320.42,0.74,322.82,322.82,320.42,8142,43001550,1144461
2018-08-28,322.82,0.22,322.33,322.82,320.65,17382,88283980,1153038
2018-08-27,322.1,0.4,323.39,323.63,322.1,371,1202760,1150471
2018-08-24,323.39,0.16,323.11,324.35,322.87,1795,6965910,1155080
2018-08-23,322.87,0.19,322.26,322.87,322.01,710,2292500,1153218
2018-08-22,322.26,1.43,318.18,322.26,318.18,2755,11639780,1151026
2018-08-21,317.71,1.35,322.05,322.05,317.71,4992,22686360,1134799
2018-08-20,322.05,0.53,320.36,322.31,320.36,3586,12582640,1150289
2018-08-17,320.36,0.75,317.96,320.36,317.96,736,3373800,1144253
2018-08-16,317.96,1.03,321.28,321.28,317.96,1371,5521300,1135676
2018-08-15,321.28,0.31,322.29,322.29,321.28,2860,9402100,1147555
2018-08-14,322.29,0.3,321.32,322.29,321.32,1299,4661280,1151155
2018-08-13,321.32,0.38,322.54,322.54,321.32,1493,4801600,1147676
2018-10-08,322.54,0.8,325.14,325.14,322.54,2265,9678600,1152025
2018-09-08,325.14,0.0,325.14,325.14,324.65,1730,7181360,1161308
2018-08-08,325.14,0.4,323.84,325.14,323.84,5315,18804400,1161308
2018-07-08,323.84,0.8,321.27,325.28,321.27,3858,13570300,1156672
2018-06-08,321.27,0.15,321.75,322.23,321.27,1201,3729370,1147503
2018-03-08,321.75,0.0,321.76,322.0,320.79,6080,20703800,1149209
2018-02-08,321.76,0.61,322.78,322.78,321.76,9120,45887500,1149257
2018-01-08,323.74,0.06,323.79,324.7,323.74,6023,19086490,1156315
2018-07-31,323.55,0.03,323.44,324.26,323.44,1103,4856200,1155650
2018-07-27,323.44,0.2,324.09,324.58,323.44,4769,14970360,1155270
2018-07-26,324.09,0.31,325.11,325.11,323.75,2822,12823680,1157585
2018-07-25,325.11,0.52,326.8,326.8,325.11,1907,8476920,1161227
2018-07-24,326.8,1.78,330.32,330.32,326.8,9124,39096540,1167241
2018-07-23,332.72,2.66,321.7,332.72,321.7,1466,6445160,1188397
2018-07-20,324.1,0.02,324.03,324.1,323.45,1691,8155300,1157614
2018-07-19,324.03,1.44,328.75,328.75,324.03,553,2816080,1157368
2018-07-18,328.75,0.64,329.83,332.23,328.75,3779,13650800,1174228
2018-07-17,326.66,2.21,339.33,339.33,326.66,6909,24431660,1166765
2018-07-16,334.05,0.29,335.01,335.17,334.05,4961,20999750,1193140
2018-07-13,335.01,1.44,330.27,335.01,325.95,2930,12532540,1196562
2018-12-07,330.27,0.07,330.05,330.44,329.47,560,2740000,1179660
2018-11-07,330.05,0.29,329.09,330.05,329.09,1313,5765780,1178876
2018-10-07,329.09,0.49,327.47,333.57,327.47,3392,14015300,1175445
2018-09-07,327.47,0.25,328.28,328.28,325.88,7747,27209980,1169658
2018-06-07,328.28,0.14,327.82,328.28,327.82,733,2662300,1172551
2018-05-07,327.82,0.91,324.85,327.82,324.68,14902,46362940,1170882
2018-04-07,324.85,3.57,336.86,336.86,323.89,20456,63583500,1160277
2018-03-07,336.86,0.09,337.18,337.18,336.86,0,0,1203187
2018-02-07,337.18,0.02,337.26,338.88,337.18,8942,27726300,1204345
2018-06-29,337.26,0.1,336.93,337.5,336.77,5290,16366200,1204612
2018-06-28,336.93,3.62,323.71,336.93,323.71,11664,35522900,1203451
2018-06-27,325.17,0.36,326.2,326.2,323.28,12531,39781780,1161435
2018-06-26,324.01,0.09,323.73,324.54,322.85,2920,11506510,1157301
2018-06-25,323.73,0.1,324.05,326.97,323.73,5765,17321000,1156286
2018-06-22,324.05,0.89,324.22,325.21,323.57,10100,39293600,1157441
2018-06-21,321.2,1.06,317.1,321.68,312.43,18686,57311330,1147241
2018-06-20,317.83,0.1,317.91,321.67,311.5,131279,421087640,1135226
2018-06-19,318.15,3.9,329.27,330.73,318.15,64666,284164280,1136371
2018-06-15,331.05,1.11,334.75,334.75,331.05,44346,181880860,1182438
2018-06-14,334.75,0.69,330.83,335.15,330.83,47976,234960630,1195633
2018-06-13,332.47,0.42,329.93,333.56,329.93,24713,128237750,1187517
2018-12-06,331.09,0.75,332.15,332.15,328.92,12892,60542770,1182586
2018-11-06,333.59,0.36,334.81,334.81,332.38,7870,27696400,1191521
2018-08-06,334.81,0.15,334.32,336.27,334.32,4000,14708000,1195869
2018-07-06,334.32,0.14,333.84,334.32,333.84,15000,76500000,1194130
2018-06-06,333.84,0.77,336.68,336.68,333.84,2679,9608900,1192415
2018-05-06,336.44,0.14,337.1,337.1,336.37,11605,34712100,1201691
2018-04-06,335.97,0.07,339.11,339.34,335.97,1813,7701250,1199992
2018-05-31,335.73,0.1,337.03,337.03,333.38,1692,6192950,1199165
2018-05-30,336.06,0.08,335.64,336.06,333.2,5182,19375600,1200322
2018-05-29,336.33,0.49,338.73,338.73,334.38,2271,8667430,1201304
2018-05-28,338.0,0.35,338.72,339.0,337.78,6829,25042630,1207272
2018-05-25,339.2,1.3,340.31,340.95,338.07,2842,11168300,1211544
2018-05-24,343.67,0.94,340.47,343.84,340.47,1011,4351620,1227523
2018-05-23,340.47,0.7,342.87,344.03,340.47,7877,32465500,1216093
2018-05-22,342.87,1.75,339.36,342.87,337.82,5059,16974600,1224670
2018-05-18,336.96,0.45,338.49,338.49,336.96,3091,14235330,1203545
2018-05-17,338.49,0.11,338.12,338.61,338.12,485,1829900,1209007
2018-11-05,338.12,0.28,339.07,339.07,338.12,4333,17606300,1207682
2018-10-05,339.07,0.22,338.33,339.07,338.01,1000,3435520,1211094
2018-09-05,338.33,0.36,337.12,338.33,336.47,1260,4874800,1208447
2018-08-05,337.12,0.09,339.62,340.06,337.12,4785,18312250,1204098
2018-07-05,337.43,0.05,337.27,337.76,336.95,2581,9317520,1205235
2018-04-05,337.27,0.65,340.44,340.44,337.27,7429,28739620,1204653
2018-02-05,339.47,0.07,339.95,339.95,339.47,2046,9585300,1212525
2018-04-27,339.71,0.17,339.13,339.71,338.9,74586,386722310,1213353
2018-04-26,339.13,0.07,339.37,339.37,339.13,0,0,1211284
2018-04-25,339.37,0.14,339.85,339.85,337.98,1288,6593480,1212154
2018-04-24,339.85,0.21,339.14,339.85,339.14,2604,7524700,1213870
2018-04-23,339.14,0.28,338.43,339.14,338.43,980,3654400,1211333
2018-04-20,338.19,0.14,338.67,338.67,338.19,3000,15240000,1207921
2018-04-19,338.67,0.17,339.24,339.24,338.67,4558,17816400,1209657
2018-04-18,339.24,0.26,340.11,340.11,338.43,3597,15754960,1211684
2018-04-13,340.11,0.48,338.49,340.11,338.49,1598,5521800,1214794
2018-12-04,338.49,0.27,339.39,340.87,338.49,14292,58436750,1209002
2018-11-04,339.39,0.38,341.25,341.73,339.39,261,1187400,1212207
2018-10-04,340.67,0.0,340.67,341.15,339.7,12501,62005860,1216807
2018-09-04,340.67,0.16,340.13,340.67,336.47,7235,26450620,1216807
2018-06-04,340.13,0.19,340.78,341.25,339.97,5617,21526260,1214859
2018-05-04,340.78,0.18,341.38,341.61,340.78,4083,19817550,1217204
2018-04-04,341.38,0.52,343.96,343.96,341.38,700,3441000,1219333
2018-03-04,343.15,0.96,341.74,343.19,339.34,8356,39719600,1225653
2018-02-04,339.88,0.39,341.22,341.46,339.88,6800,33342270,1213983
2018-03-30,341.22,0.18,341.82,341.82,340.66,1830,8249200,1218759
2018-03-29,341.82,0.15,341.3,341.82,340.9,218,896280,1220909
2018-03-28,341.3,0.01,341.35,341.46,341.3,208,1081600,1219050
2018-03-27,341.35,0.8,340.88,341.35,339.96,3840,17857630,1219215
2018-03-26,338.65,0.83,341.47,341.8,338.65,940,2562000,1209580
2018-03-23,341.47,0.08,341.75,341.87,341.29,4680,22141700,1219668
2018-03-22,341.75,0.04,341.29,341.75,341.29,4820,24610600,1220660
2018-03-21,341.87,0.12,342.03,342.03,341.87,2100,10784000,1221074
2018-03-20,342.27,0.52,340.81,342.27,340.81,3456,16417400,1222522
2018-03-19,340.49,0.97,343.82,343.82,340.44,150,483500,1216147
2018-03-16,343.82,0.27,343.62,345.01,342.89,1646,8233560,1228033
2018-03-15,344.74,0.59,342.73,344.74,342.73,560,2835100,1231337
2018-03-14,342.73,0.46,341.15,342.73,339.41,323,1554270,1224145
2018-03-13,341.15,2.16,348.5,351.64,340.18,4937,21681340,1218506
2018-12-03,348.67,3.94,335.44,349.15,335.44,3878,17428010,1245357
2018-09-03,335.44,0.75,335.6,336.6,335.44,21455,114735250,1198122
2018-07-03,337.98,0.29,338.95,338.95,337.98,845,3200500,1207187
2018-06-03,338.95,1.27,334.7,338.95,334.7,2793,10949840,1210642
2018-05-03,334.7,0.05,334.54,334.7,334.54,4750,25369800,1195489
2018-02-03,334.54,0.4,335.9,335.9,333.71,3210,11849400,1194910
2018-01-03,335.9,1.61,336.47,336.47,335.9,1262,4873100,1199759
2018-02-28,341.4,0.07,341.88,341.88,341.4,3443,15463250,1219386
2018-02-27,341.16,0.05,341.97,341.97,341.16,1670,7724180,1218559
2018-02-26,341.0,0.09,340.68,341.0,340.68,3768,20119980,1217977
2018-02-23,340.68,0.19,341.32,341.32,340.68,20,90000,1216820
2018-02-22,341.32,0.19,341.97,341.97,339.22,1540,5378500,1219135
2018-02-21,341.97,0.94,338.61,341.97,338.61,1115,4734600,1221450
2018-02-20,338.78,0.03,338.68,339.01,338.68,2928,15306820,1210028
2018-02-19,338.68,0.41,337.3,339.01,337.3,2004,10047120,1209698
2018-02-16,337.3,0.0,337.3,337.3,337.3,124,377040,1204768
2018-02-15,337.3,0.02,337.38,337.5,337.06,7517,40568960,1204768
2018-02-14,337.38,1.37,342.08,342.08,337.38,405,2057400,1205055
2018-02-13,342.08,1.67,336.47,342.08,336.47,621,2632600,1221839
2018-12-02,336.47,0.57,338.4,338.4,336.47,1520,5648000,1201786
2018-09-02,338.4,0.72,329.65,338.4,329.65,4179,19582510,1208689
2018-08-02,335.97,0.14,335.49,335.97,335.49,778,3698900,1200021
2018-07-02,336.45,0.38,337.13,337.13,336.23,5716,29139420,1201736
2018-06-02,335.18,0.05,335.02,335.18,333.28,21151,104520100,1197179
2018-05-02,335.02,0.82,331.79,335.02,331.3,1987,7594780,1196600
2018-02-02,332.28,1.06,331.7,332.28,331.7,30579,157688900,1186810
2018-01-02,328.78,0.28,327.85,328.78,327.85,10189,52268060,1174333
2018-01-30,327.85,1.17,323.47,327.85,323.47,3892,15060390,1170993
2018-01-29,331.74,1.66,337.33,337.82,325.17,23453,86809990,1184899
2018-01-26,337.33,0.05,337.15,337.63,335.82,9660,39799220,1204867
2018-01-25,337.15,0.36,335.95,337.4,335.95,1649,7439660,1204229
2018-01-24,335.95,1.43,340.81,340.81,335.95,13545,41617800,1199944
2018-01-23,340.81,0.42,339.37,340.81,338.39,9980,41936800,1217290
2018-01-22,339.37,0.39,340.7,341.31,339.37,9724,38846230,1212138
2018-01-19,340.7,0.03,340.59,340.7,339.45,6205,26402160,1216906
2018-01-18,340.59,1.11,336.84,342.53,336.35,2143,7936400,1216492
2018-01-17,336.84,1.23,337.16,337.16,335.87,10040,42080600,1203113
2018-01-16,341.03,0.33,339.59,341.2,339.27,1466,6087800,1218093
2018-01-15,339.92,0.14,340.4,340.4,339.92,1500,5700000,1214105
2018-12-01,340.4,1.1,332.46,340.4,331.73,47213,220953630,1215844
2018-11-01,336.68,1.22,340.84,340.84,335.2,2332,11554820,1202542
2018-10-01,340.84,0.42,339.41,340.84,339.3,2100,10561100,1217395
2018-09-01,339.41,0.74,339.13,339.41,338.97,1200,5198000,1212312
2018-05-01,341.94,0.27,342.86,344.66,340.4,629,2554860,1221331
2018-04-01,342.86,0.09,339.97,343.98,339.97,1509,6637960,1224630
2018-03-01,343.16,0.86,342.62,343.16,339.68,20073,96384600,1225693
2018-02-01,340.22,1.26,344.56,344.56,339.73,2717,10424340,1215180
2017-12-29,344.56,2.4,337.56,344.56,337.56,18124,63843280,1230679
2017-12-28,336.5,0.94,335.38,337.5,335.38,37626,171532520,1201907
2017-12-27,333.35,0.01,333.38,334.65,332.86,7007,30933640,1190666
2017-12-26,333.38,2.09,326.57,333.38,326.57,7707,31105740,1190775
2017-12-25,326.54,0.26,327.4,327.4,323.81,2438,9595780,1166316
2017-12-22,327.4,1.02,330.05,330.05,326.22,2495,8496030,1169385
2017-12-21,330.78,0.8,328.17,330.78,327.95,3379,10488430,1181480
2017-12-20,328.17,0.38,327.17,328.17,324.31,8922,44232800,1172147
2017-12-19,326.94,0.27,327.81,327.81,326.68,364,1426580,1167757
2017-12-18,327.81,0.27,328.69,328.87,327.81,1810,5473460,1170868
2017-12-15,328.69,2.02,322.18,328.69,319.69,1080,4106080,1174023
2017-12-14,322.18,0.71,319.9,326.65,319.9,148,659120,1150743
2017-12-13,319.9,0.07,318.22,324.23,316.67,5642,26801800,1142622
2017-12-12,319.68,1.08,317.4,320.02,317.23,148,585320,1141812
2017-08-12,323.16,0.64,325.24,326.04,323.16,1796,6542710,1154250
2017-07-12,325.24,1.41,328.42,328.42,325.12,9736,38402590,1161693
2017-06-12,329.88,0.22,327.04,329.88,327.04,2407,10352500,1178247
2017-05-12,329.15,0.07,329.37,329.86,327.93,3923,14923850,1175641
2017-04-12,329.37,0.44,330.98,331.89,328.88,1359,4959030,1176441
2017-01-12,330.82,0.05,330.97,330.97,329.63,93,425360,1181620
2017-11-30,330.97,0.28,328.11,333.26,328.11,7967,31241440,1182148
2017-11-29,330.03,0.32,331.1,332.22,329.22,9199,35276950,1178794
2017-11-28,331.1,0.71,332.01,332.01,329.23,6279,28878300,1182597
2017-11-27,333.47,0.9,330.5,333.47,330.5,799,3019250,1191094
2017-11-24,330.5,0.6,327.32,330.5,326.62,593,2467600,1180475
2017-11-23,328.54,0.17,327.99,329.38,327.35,1432,6520960,1173453
2017-11-22,327.99,0.12,327.07,329.98,327.07,25964,117930330,1171514
2017-11-21,328.4,0.02,327.15,328.4,326.49,3484,13325300,1172973
2017-11-20,328.35,0.12,330.92,330.92,326.56,3969,15660920,1172781
2017-11-17,328.73,1.77,334.66,334.66,328.73,6667,25543420,1174138
2017-11-16,334.66,0.54,333.83,334.93,333.83,6851,32757920,1195339
2017-11-15,332.85,0.54,333.23,334.11,332.42,3149,12587720,1188878
2017-11-14,334.67,0.25,332.2,335.7,331.66,1682,6634940,1195380
2017-11-13,333.82,1.2,335.62,335.62,332.85,18889,76826880,1192335
2017-10-11,337.86,0.73,340.33,340.33,337.76,1198,5428920,1206765
2017-08-11,340.33,0.21,340.72,342.09,339.85,7224,28895700,1215565
2017-07-11,341.06,0.74,344.14,344.14,338.53,3868,13732310,1227207
2017-06-11,343.59,0.21,338.75,343.59,332.89,8343,38074180,1227207
2017-01-11,342.87,1.65,343.77,346.36,342.87,7433,29948060,1224660
2017-10-31,348.63,0.57,346.65,348.63,346.17,26000,137720000,1245226
2017-10-27,346.65,0.58,344.64,346.65,344.64,2364,12156240,1238162
2017-10-26,344.64,0.07,344.52,346.88,344.52,8390,40538500,1230962
2017-10-25,344.4,0.56,342.48,344.4,342.48,20519,63678100,1230130
2017-10-24,342.48,0.47,340.87,342.48,340.14,5002,24383000,1223259
2017-10-20,340.87,0.42,339.45,340.87,337.94,9143,42906420,1217502
2017-10-19,339.45,0.49,337.78,339.45,336.27,11857,56447500,1212425
2017-10-18,337.78,0.06,337.97,337.97,336.47,3460,16998200,1206466
2017-10-17,337.97,0.03,337.86,337.97,337.05,2020,10386000,1207163
2017-10-13,337.86,0.23,337.09,337.86,335.58,2625,12219600,1206749
2017-12-10,337.09,0.24,336.27,337.09,335.46,2390,12196200,1203991
2017-11-10,336.27,0.09,335.98,336.27,335.98,604,2035300,1201095
2017-10-10,335.98,0.1,336.79,336.79,335.98,10177,51544080,1200046
2017-09-10,336.31,0.04,336.16,337.43,335.5,1211,5910380,1201226
2017-06-10,336.16,0.07,335.93,336.16,335.12,426,1984000,1200681
2017-05-10,335.93,0.03,336.04,336.04,335.23,2020,10142800,1199854
2017-04-10,336.04,0.25,335.19,336.04,335.19,6466,26788960,1200267
2017-03-10,335.19,0.09,334.95,335.19,334.95,1230,5791200,1197206
2017-02-10,334.9,0.56,333.03,334.9,333.03,8880,35169800,1196172
2017-09-29,333.03,0.61,335.06,335.06,333.03,1240,4276000,1189514
2017-09-28,335.06,0.79,332.45,335.06,332.45,360,1675100,1196750
2017-09-27,332.45,0.54,328.71,332.45,328.01,3257,15285400,1187453
2017-09-26,330.65,0.67,332.2,332.89,330.65,2193,10469800,1181010
2017-09-22,332.89,0.08,332.64,333.37,332.64,5700,26160000,1189010
2017-09-18,332.64,0.29,330.7,332.64,330.7,2800,11594000,1188116
2017-09-15,331.67,0.0,331.67,331.67,331.67,0,0,1184650
2017-09-14,331.67,0.67,333.91,334.59,331.67,10530,51639200,1184650
2017-09-13,333.91,0.28,334.85,334.85,332.25,4762,20004720,1192648
2017-12-09,334.85,0.72,337.28,339.71,334.85,6742,20620490,1196006
2017-11-09,337.28,0.15,335.83,340.05,335.83,7965,27523400,1204687
2017-08-09,337.78,0.53,336.0,338.26,336.0,8881,40859320,1206463
2017-07-09,336.0,0.67,333.77,336.0,333.77,13138,54541880,1200100
2017-06-09,333.77,0.03,333.66,333.77,333.66,419,1676000,1192163
2017-05-09,333.66,0.45,332.17,333.66,332.17,11660,46510600,1191763
2017-04-09,332.17,0.26,333.03,333.03,331.82,3110,14059660,1186427
2017-01-09,333.03,0.25,332.7,333.19,332.58,1450,5893800,1189492
2017-08-31,332.21,0.15,332.72,332.72,332.21,5000,25260000,1186592
2017-08-30,332.72,1.22,336.82,337.17,332.72,8761,41044060,1188387
2017-08-29,336.82,0.52,338.58,338.74,336.82,1952,5747120,1203044
